   0.0000000000000000       0.20000000949949026       0.40000001899898052       0.60000000521540642       0.80000003799796104       0.99999997764825821        1.2000000104308128        1.4000000432133675        1.6000000759959221        1.7999999225139618        1.9999999552965164        2.1999999880790710        2.4000000208616257        2.6000000536441803        2.8000000864267349        2.9999999329447746        3.2000001519918442        3.4000001847743988        3.5999998450279236        3.7999998778104782        3.9999999105930328        4.1999999433755875        4.3999999761581421        4.6000000089406967        4.8000000417232513        5.0000000745058060        5.2000001072883606        5.4000001400709152        5.6000001728534698        5.7999998331069946        5.9999998658895493        6.1999998986721039        6.4000003039836884        6.5999999642372131        6.8000003695487976        7.0000000298023224        7.1999996900558472        7.4000000953674316        7.5999997556209564        7.8000001609325409        7.9999998211860657        8.2000002264976501        8.3999998867511749        8.6000002920627594        8.7999999523162842        9.0000003576278687        9.2000000178813934        9.3999996781349182        9.6000000834465027        9.7999997437000275        10.000000149011612        10.199999809265137        10.400000214576721        10.599999874830246        10.800000280141830        10.999999940395355        11.200000345706940        11.400000005960464        11.599999666213989        11.800000071525574        11.999999731779099        12.200000137090683        12.399999797344208        12.600000202655792        12.800000607967377        12.999999523162842        13.199999928474426        13.400000333786011        13.600000739097595        13.799999654293060        14.000000059604645        14.200000464916229        14.399999380111694        14.599999785423279        14.800000190734863        15.000000596046448        15.199999511241913        15.399999916553497        15.600000321865082        15.800000727176666        15.999999642372131        16.200000047683716        16.400000452995300        16.599999368190765        16.799999773502350        17.000000178813934        17.200000584125519        17.399999499320984        17.599999904632568        17.800000309944153        18.000000715255737        18.199999630451202        18.400000035762787        18.600000441074371        18.799999356269836        18.999999761581421        19.200000166893005        19.400000572204590        19.599999487400055        19.799999892711639        20.000000298023224        20.200000703334808        20.399999618530273        20.600000023841858        20.800000429153442        20.999999344348907        21.199999749660492        21.400000154972076        21.600000560283661        21.799999475479126        21.999999880790710        22.200000286102295        22.400000691413879        22.599999606609344        22.800000011920929        23.000000417232513        23.199999332427979        23.399999737739563        23.600000143051147        23.800000548362732        23.999999463558197        24.199999868869781        24.400000274181366        24.600000679492950        24.799999594688416        25.000000000000000        25.200000405311584        25.400000810623169        25.600001215934753        25.799998641014099        25.999999046325684        26.199999451637268        26.399999856948853        26.600000262260437        26.800000667572021        27.000001072883606        27.200001478195190        27.399998903274536        27.599999308586121        27.799999713897705        28.000000119209290        28.200000524520874        28.400000929832458        28.600001335144043        28.799998760223389        28.999999165534973        29.199999570846558        29.399999976158142        29.600000381469727        29.800000786781311        30.000001192092896        30.199998617172241        30.399999022483826        30.599999427795410        30.799999833106995        31.000000238418579        31.200000643730164        31.400001049041748        31.600001454353333        31.799998879432678        31.999999284744263        32.199999690055847        32.400000095367432        32.600000500679016        32.800000905990601        33.000001311302185        33.199998736381531        33.399999141693115        33.599999547004700        33.799999952316284        34.000000357627869        34.200000762939453        34.400001168251038        34.599998593330383        34.799998998641968        34.999999403953552        35.199999809265137        35.400000214576721        35.600000619888306        35.800001025199890        36.000001430511475        36.199998855590820        36.399999260902405        36.599999666213989        36.800000071525574        37.000000476837158        37.200000882148743        37.400001287460327        37.599998712539673        37.799999117851257        37.999999523162842        38.199999928474426        38.400000333786011        38.600000739097595        38.800001144409180        38.999998569488525        39.199998974800110        39.399999380111694        39.599999785423279        39.800000190734863        40.000000596046448        40.200001001358032        40.400001406669617        40.599998831748962        40.799999237060547        40.999999642372131        41.200000047683716        41.400000452995300        41.600000858306885        41.800001263618469        41.999998688697815        42.199999094009399        42.399999499320984        42.599999904632568        42.800000309944153        43.000000715255737        43.200001120567322        43.399998545646667        43.599998950958252        43.799999356269836        43.999999761581421        44.200000166893005        44.400000572204590        44.600000977516174        44.800001382827759        44.999998807907104        45.199999213218689        45.399999618530273        45.600000023841858        45.800000429153442        46.000000834465027        46.200001239776611        46.399998664855957        46.599999070167542        46.799999475479126        46.999999880790710        47.200000286102295        47.400000691413879        47.600001096725464        47.799998521804810        47.999998927116394        48.199999332427979        48.399999737739563        48.600000143051147        48.800000548362732        49.000000953674316        49.200001358985901        49.399998784065247        49.599999189376831        49.799999594688416        50.000000000000000        50.199997425079346        50.400000810623169        50.599998235702515        50.800001621246338        50.999999046325684        51.200002431869507        51.399999856948853        51.599997282028198        51.800000667572021        51.999998092651367        52.200001478195190        52.399998903274536        52.600002288818359        52.799999713897705        52.999997138977051        53.200000524520874        53.399997949600220        53.600001335144043        53.799998760223389        54.000002145767212        54.199999570846558        54.400002956390381        54.600000381469727        54.799997806549072        55.000001192092896        55.199998617172241        55.400002002716064        55.599999427795410        55.800002813339233        56.000000238418579        56.199997663497925        56.400001049041748        56.599998474121094        56.800001859664917        56.999999284744263        57.200002670288086        57.400000095367432        57.599997520446777        57.800000905990601        57.999998331069946        58.200001716613770        58.399999141693115        58.600002527236938        58.799999952316284        58.999997377395630        59.200000762939453        59.399998188018799        59.600001573562622        59.799998998641968        60.000002384185791        60.199999809265137        60.399997234344482        60.600000619888306        60.799998044967651        61.000001430511475        61.199998855590820        61.400002241134644        61.599999666213989        61.799997091293335        62.000000476837158        62.199997901916504        62.400001287460327        62.599998712539673        62.800002098083496        62.999999523162842        63.200002908706665        63.400000333786011        63.599997758865356        63.800001144409180        63.999998569488525        64.200001955032349        64.399999380111694        64.600002765655518        64.800000190734863        64.999997615814209        65.200001001358032        65.399998426437378        65.600001811981201        65.799999237060547        66.000002622604370        66.200000047683716        66.399997472763062        66.600000858306885        66.799998283386230        67.000001668930054        67.199999094009399        67.400002479553223        67.599999904632568        67.799997329711914        68.000000715255737        68.199998140335083        68.400001525878906        68.599998950958252        68.800002336502075        68.999999761581421        69.199997186660767        69.400000572204590        69.599997997283936        69.800001382827759        69.999998807907104        70.200002193450928        70.399999618530273        70.599997043609619        70.800000429153442        70.999997854232788        71.200001239776611        71.399998664855957        71.600002050399780        71.799999475479126        72.000002861022949        72.200000286102295        72.399997711181641        72.600001096725464        72.799998521804810        73.000001907348633        73.199999332427979        73.400002717971802        73.600000143051147        73.799997568130493        74.000000953674316        74.199998378753662        74.400001764297485        74.599999189376831        74.800002574920654        75.000000000000000        75.199997425079346        75.400000810623169        75.599998235702515        75.800001621246338        75.999999046325684        76.200002431869507        76.399999856948853        76.599997282028198        76.800000667572021        76.999998092651367        77.200001478195190        77.399998903274536        77.600002288818359        77.799999713897705        77.999997138977051        78.200000524520874        78.399997949600220        78.600001335144043        78.799998760223389        79.000002145767212        79.199999570846558        79.400002956390381        79.600000381469727        79.799997806549072        80.000001192092896        80.199998617172241        80.400002002716064        80.599999427795410        80.800002813339233        81.000000238418579        81.199997663497925        81.400001049041748        81.599998474121094        81.800001859664917        81.999999284744263        82.200002670288086        82.400000095367432        82.599997520446777        82.800000905990601        82.999998331069946        83.200001716613770        83.399999141693115        83.600002527236938        83.799999952316284        83.999997377395630        84.200000762939453        84.399998188018799        84.600001573562622        84.799998998641968        85.000002384185791        85.199999809265137        85.399997234344482        85.600000619888306        85.799998044967651        86.000001430511475        86.199998855590820        86.400002241134644        86.599999666213989        86.799997091293335        87.000000476837158        87.199997901916504        87.400001287460327        87.599998712539673        87.800002098083496        87.999999523162842        88.200002908706665        88.400000333786011        88.599997758865356        88.800001144409180        88.999998569488525        89.200001955032349        89.399999380111694        89.600002765655518        89.800000190734863        89.999997615814209        90.200001001358032        90.399998426437378        90.600001811981201        90.799999237060547        91.000002622604370        91.200000047683716        91.399997472763062        91.600000858306885        91.799998283386230        92.000001668930054        92.199999094009399        92.400002479553223        92.599999904632568        92.799997329711914        93.000000715255737        93.199998140335083        93.400001525878906        93.599998950958252        93.800002336502075        93.999999761581421        94.199997186660767        94.400000572204590        94.599997997283936        94.800001382827759        94.999998807907104        95.200002193450928        95.399999618530273        95.599997043609619        95.800000429153442        95.999997854232788        96.200001239776611        96.399998664855957        96.600002050399780        96.799999475479126        97.000002861022949        97.200000286102295        97.399997711181641        97.600001096725464        97.799998521804810        98.000001907348633        98.199999332427979        98.400002717971802        98.600000143051147        98.799997568130493        99.000000953674316        99.199998378753662        99.400001764297485        99.599999189376831        99.800002574920654        100.00000000000000        100.19999742507935        100.39999485015869        100.60000419616699        100.80000162124634        100.99999904632568        101.19999647140503        101.40000581741333        101.60000324249268        101.80000066757202        101.99999809265137        102.19999551773071        102.40000486373901        102.60000228881836        102.79999971389771        102.99999713897705        103.19999456405640        103.40000391006470        103.60000133514404        103.79999876022339        103.99999618530273        104.20000553131104        104.40000295639038        104.60000038146973        104.79999780654907        104.99999523162842        105.20000457763672        105.40000200271606        105.59999942779541        105.79999685287476        105.99999427795410        106.20000362396240        106.40000104904175        106.59999847412109        106.79999589920044        107.00000524520874        107.20000267028809        107.40000009536743        107.59999752044678        107.79999494552612        108.00000429153442        108.20000171661377        108.39999914169312        108.59999656677246        108.80000591278076        109.00000333786011        109.20000076293945        109.39999818801880        109.59999561309814        109.80000495910645        110.00000238418579        110.19999980926514        110.39999723434448        110.59999465942383        110.80000400543213        111.00000143051147        111.19999885559082        111.39999628067017        111.60000562667847        111.80000305175781        112.00000047683716        112.19999790191650        112.39999532699585        112.60000467300415        112.80000209808350        112.99999952316284        113.19999694824219        113.39999437332153        113.60000371932983        113.80000114440918        113.99999856948853        114.19999599456787        114.40000534057617        114.60000276565552        114.80000019073486        114.99999761581421        115.19999504089355        115.40000438690186        115.60000181198120        115.79999923706055        115.99999666213989        116.19999408721924        116.40000343322754        116.60000085830688        116.79999828338623        116.99999570846558        117.20000505447388        117.40000247955322        117.59999990463257        117.79999732971191        117.99999475479126        118.20000410079956        118.40000152587891        118.59999895095825        118.79999637603760        119.00000572204590        119.20000314712524        119.40000057220459        119.59999799728394        119.79999542236328        120.00000476837158        120.20000219345093        120.39999961853027        120.59999704360962        120.79999446868896        121.00000381469727        121.20000123977661        121.39999866485596        121.59999608993530        121.80000543594360        122.00000286102295        122.20000028610229        122.39999771118164        122.59999513626099        122.80000448226929        123.00000190734863        123.19999933242798        123.39999675750732        123.59999418258667        123.80000352859497        124.00000095367432        124.19999837875366        124.39999580383301        124.60000514984131        124.80000257492065        125.00000000000000        125.19999742507935        125.39999485015869        125.60000419616699        125.80000162124634        125.99999904632568        126.19999647140503        126.40000581741333        126.60000324249268        126.80000066757202        126.99999809265137        127.19999551773071        127.40000486373901        127.60000228881836        127.79999971389771        127.99999713897705        128.19999456405640        128.40000391006470        128.60000133514404        128.79999876022339        128.99999618530273        129.20000553131104        129.40000295639038        129.60000038146973        129.79999780654907        129.99999523162842        130.20000457763672        130.40000200271606        130.59999942779541        130.79999685287476        130.99999427795410        131.20000362396240        131.40000104904175        131.59999847412109        131.79999589920044        132.00000524520874        132.20000267028809        132.40000009536743        132.59999752044678        132.79999494552612        133.00000429153442        133.20000171661377        133.39999914169312        133.59999656677246        133.80000591278076        134.00000333786011        134.20000076293945        134.39999818801880        134.59999561309814        134.80000495910645        135.00000238418579        135.19999980926514        135.39999723434448        135.59999465942383        135.80000400543213        136.00000143051147        136.19999885559082        136.39999628067017        136.60000562667847        136.80000305175781        137.00000047683716        137.19999790191650        137.39999532699585        137.60000467300415        137.80000209808350        137.99999952316284        138.19999694824219        138.39999437332153        138.60000371932983        138.80000114440918        138.99999856948853        139.19999599456787        139.40000534057617        139.60000276565552        139.80000019073486        139.99999761581421        140.19999504089355        140.40000438690186        140.60000181198120        140.79999923706055        140.99999666213989        141.19999408721924        141.40000343322754        141.60000085830688        141.79999828338623        141.99999570846558        142.20000505447388        142.40000247955322        142.59999990463257        142.79999732971191        142.99999475479126        143.20000410079956        143.40000152587891        143.59999895095825        143.79999637603760        144.00000572204590        144.20000314712524        144.40000057220459        144.59999799728394        144.79999542236328        145.00000476837158        145.20000219345093        145.39999961853027        145.59999704360962        145.79999446868896        146.00000381469727        146.20000123977661        146.39999866485596        146.59999608993530        146.80000543594360        147.00000286102295        147.20000028610229        147.39999771118164        147.59999513626099        147.80000448226929        148.00000190734863        148.19999933242798        148.39999675750732        148.59999418258667        148.80000352859497        149.00000095367432        149.19999837875366        149.39999580383301        149.60000514984131        149.80000257492065        150.00000000000000        150.19999742507935        150.39999485015869        150.60000419616699        150.80000162124634        150.99999904632568        151.19999647140503        151.40000581741333        151.60000324249268        151.80000066757202        151.99999809265137        152.19999551773071        152.40000486373901        152.60000228881836        152.79999971389771        152.99999713897705        153.19999456405640        153.40000391006470        153.60000133514404        153.79999876022339        153.99999618530273        154.20000553131104        154.40000295639038        154.60000038146973        154.79999780654907        154.99999523162842        155.20000457763672        155.40000200271606        155.59999942779541        155.79999685287476        155.99999427795410        156.20000362396240        156.40000104904175        156.59999847412109        156.79999589920044        157.00000524520874        157.20000267028809        157.40000009536743        157.59999752044678        157.79999494552612        158.00000429153442        158.20000171661377        158.39999914169312        158.59999656677246        158.80000591278076        159.00000333786011        159.20000076293945        159.39999818801880        159.59999561309814        159.80000495910645        160.00000238418579        160.19999980926514        160.39999723434448        160.59999465942383        160.80000400543213        161.00000143051147        161.19999885559082        161.39999628067017        161.60000562667847        161.80000305175781        162.00000047683716        162.19999790191650        162.39999532699585        162.60000467300415        162.80000209808350        162.99999952316284        163.19999694824219        163.39999437332153        163.60000371932983        163.80000114440918        163.99999856948853        164.19999599456787        164.40000534057617        164.60000276565552        164.80000019073486        164.99999761581421        165.19999504089355        165.40000438690186        165.60000181198120        165.79999923706055        165.99999666213989        166.19999408721924        166.40000343322754        166.60000085830688        166.79999828338623        166.99999570846558        167.20000505447388        167.40000247955322        167.59999990463257        167.79999732971191        167.99999475479126        168.20000410079956        168.40000152587891        168.59999895095825        168.79999637603760        169.00000572204590        169.20000314712524        169.40000057220459        169.59999799728394        169.79999542236328        170.00000476837158        170.20000219345093        170.39999961853027        170.59999704360962        170.79999446868896        171.00000381469727        171.20000123977661        171.39999866485596        171.59999608993530        171.80000543594360        172.00000286102295        172.20000028610229        172.39999771118164        172.59999513626099        172.80000448226929        173.00000190734863        173.19999933242798        173.39999675750732        173.59999418258667        173.80000352859497        174.00000095367432        174.19999837875366        174.39999580383301        174.60000514984131        174.80000257492065        175.00000000000000        175.19999742507935        175.39999485015869        175.60000419616699        175.80000162124634        175.99999904632568        176.19999647140503        176.40000581741333        176.60000324249268        176.80000066757202        176.99999809265137        177.19999551773071        177.40000486373901        177.60000228881836        177.79999971389771        177.99999713897705        178.19999456405640        178.40000391006470        178.60000133514404        178.79999876022339        178.99999618530273        179.20000553131104        179.40000295639038        179.60000038146973        179.79999780654907        179.99999523162842        180.20000457763672        180.40000200271606        180.59999942779541        180.79999685287476        180.99999427795410        181.20000362396240        181.40000104904175        181.59999847412109        181.79999589920044        182.00000524520874        182.20000267028809        182.40000009536743        182.59999752044678        182.79999494552612        183.00000429153442        183.20000171661377        183.39999914169312        183.59999656677246        183.80000591278076        184.00000333786011        184.20000076293945        184.39999818801880        184.59999561309814        184.80000495910645        185.00000238418579        185.19999980926514        185.39999723434448        185.59999465942383        185.80000400543213        186.00000143051147        186.19999885559082        186.39999628067017        186.60000562667847        186.80000305175781        187.00000047683716        187.19999790191650        187.39999532699585        187.60000467300415        187.80000209808350        187.99999952316284        188.19999694824219        188.39999437332153        188.60000371932983        188.80000114440918        188.99999856948853        189.19999599456787        189.40000534057617        189.60000276565552        189.80000019073486        189.99999761581421        190.19999504089355        190.40000438690186        190.60000181198120        190.79999923706055        190.99999666213989        191.19999408721924        191.40000343322754        191.60000085830688        191.79999828338623        191.99999570846558        192.20000505447388        192.40000247955322        192.59999990463257        192.79999732971191        192.99999475479126        193.20000410079956        193.40000152587891        193.59999895095825        193.79999637603760        194.00000572204590        194.20000314712524        194.40000057220459        194.59999799728394        194.79999542236328        195.00000476837158        195.20000219345093        195.39999961853027        195.59999704360962        195.79999446868896        196.00000381469727        196.20000123977661        196.39999866485596        196.59999608993530        196.80000543594360        197.00000286102295        197.20000028610229        197.39999771118164        197.59999513626099        197.80000448226929        198.00000190734863        198.19999933242798        198.39999675750732        198.59999418258667        198.80000352859497        199.00000095367432        199.19999837875366        199.39999580383301        199.60000514984131        199.80000257492065     
