time,values
39.199998974800110,17.182831263405919
39.399999380111694,17.210862614665388
39.599999785423279,17.238615048753037
39.800000190734863,17.266091340946733
40.000000596046448,17.293294238909805
40.200001001358032,17.320226462965834
40.400001406669617,17.346890706370658
40.599998831748962,17.373289244171396
40.799999237060547,17.399425503009017
40.999999642372131,17.425301701197775
41.200000047683716,17.450920426389622
41.400000452995300,17.476284240488887
41.600000858306885,17.501395679908466
41.800001263618469,17.526257255823484
41.999998688697815,17.550871089473823
42.199999094009399,17.575240375838366
42.399999499320984,17.599367183259631
42.599999904632568,17.623253924448314
42.800000309944153,17.646902988108192
43.000000715255737,17.670316739174996
43.200001120567322,17.693497519052904
43.399998545646667,17.716447305572881
43.599998950958252,17.739169077713520
43.799999356269836,17.761664763984605
43.999999761581421,17.783936613982696
44.200000166893005,17.805986854920445
44.400000572204590,17.827817691849322
44.600000977516174,17.849431307880131
44.800001382827759,17.870829864401312
44.999998807907104,17.892015187180927
45.199999213218689,17.912990026162774
45.399999618530273,17.933756161585737
45.600000023841858,17.954315670089141
45.800000429153442,17.974670607649358
46.000000834465027,17.994823009785428
46.200001239776611,18.014774891762578
46.399998664855957,18.034527955915685
46.599999070167542,18.054084766275366
46.799999475479126,18.073446982725358
46.999999880790710,18.092616541511351
47.200000286102295,18.111595359613020
47.400000691413879,18.130385334935745
47.600001096725464,18.148988346500389
47.799998521804810,18.167405981553475
47.999998927116394,18.185640630781318
48.199999332427979,18.203693841849265
48.399999737739563,18.221567420100847
48.600000143051147,18.239263152916077
48.800000548362732,18.256782809890208
49.000000953674316,18.274128143010689
49.200001358985901,18.291300886832374
49.399998784065247,18.308302506568449
49.599999189376831,18.325135209100502
49.799999594688416,18.341800423103699
50.000000000000000,18.358299815120127
50.199997425079346,18.374634792911248
50.400000810623169,18.390807716614034
50.599998235702515,18.406819239519645
50.800001621246338,18.422671917229355
50.999999046325684,18.438366390098267
51.200002431869507,18.453905163123249
51.399999856948853,18.469288863979500
51.599997282028198,18.484519496413295
51.800000667572021,18.499599030615709
51.999998092651367,18.514528075711397
52.200001478195190,18.529309014527193
52.399998903274536,18.543942444126252
52.600002288818359,18.558430700152179
52.799999713897705,18.572774367845462
52.999997138977051,18.586975315486750
53.200000524520874,18.601035380070044
53.399997949600220,18.614955129539400
53.600001335144043,18.628736785627858
53.799998760223389,18.642380905033406
54.000002145767212,18.655889665495728
54.199999570846558,18.669263612689438
54.400002956390381,18.682504881231996
54.600000381469727,18.695614005992908
54.799997806549072,18.708592694452069
55.000001192092896,18.721442625495524
55.199998617172241,18.734164318185037
55.400002002716064,18.746759803031647
55.599999427795410,18.759229588818997
55.800002813339233,18.771575665851220
56.000000238418579,18.783798532837348
56.199997663497925,18.795899781821085
56.400001049041748,18.807880978185416
56.599998474121094,18.819742605900331
56.800001859664917,18.831486558201782
56.999999284744263,18.843113309476490
57.200002670288086,18.854624715471747
57.400000095367432,18.866021241180771
57.599997520446777,18.877304371015285
57.800000905990601,18.888475564528719
57.999998331069946,18.899535272971697
58.200001716613770,18.910485261585738
58.399999141693115,18.921325972686091
58.600002527236938,18.932059136560071
58.799999952316284,18.942685186764482
58.999997377395630,18.953205507355655
59.200000762939453,18.963621459212188
59.399998188018799,18.973933463077387
59.600001573562622,18.984143164851535
59.799998998641968,18.994250976946642
60.000002384185791,19.004258512671917
60.199999809265137,19.014166176273054
60.399997234344482,19.023975258235620
60.600000619888306,19.033687027434425
60.799998044967651,19.043301876167924
61.000001430511475,19.052821339063378
61.199998855590820,19.062245800651205
61.400002241134644,19.071576765170949
61.599999666213989,19.080814609538795
61.799997091293335,19.089960536995520
62.000000476837158,19.099015730632161
62.199997901916504,19.107980556225375
62.400001287460327,19.116856444652150
62.599998712539673,19.125643754446266
62.800002098083496,19.134343888151388
62.999999523162842,19.142957197201845
63.200002908706665,19.151485056369012
63.400000333786011,19.159927810128337
63.599997758865356,19.168286558159053
63.800001144409180,19.176562381724914
63.999998569488525,19.184755615120604
64.200001955032349,19.192867566069179
64.399999380111694,19.200898562245825
64.600002765655518,19.208849885478902
64.800000190734863,19.216721856955179
64.999997615814209,19.224515502008781
65.200001001358032,19.232231828803364
65.399998426437378,19.239871149033227
65.600001811981201,19.247434682011267
65.799999237060547,19.254922733259811
66.000002622604370,19.262336497947697
66.200000047683716,19.269676275547496
66.399997472763062,19.276943022074413
66.600000858306885,19.284137677534012
66.799998283386230,19.291260532548133
67.000001668930054,19.298312723996599
67.199999094009399,19.305294536746533
67.400002479553223,19.312207085165991
67.599999904632568,19.319050648481337
67.799997329711914,19.325826118075252
68.000000715255737,19.332534370403121
68.199998140335083,19.339175676438948
68.400001525878906,19.345751096202459
68.599998950958252,19.352260895302013
68.800002336502075,19.358706112767493
68.999999761581421,19.365087008947839
69.199997186660767,19.371404414962765
69.400000572204590,19.377659148013848
69.599997997283936,19.383851460755590
69.800001382827759,19.389982341543835
69.999998807907104,19.396052038030170
70.200002193450928,19.402061518999645
70.399999618530273,19.408011027200011
70.599997043609619,19.413901337562152
70.800000429153442,19.419733212039777
70.999997854232788,19.425506886206374
71.200001239776611,19.431223281598836
71.399998664855957,19.436882629125975
71.600002050399780,19.442485832076990
71.799999475479126,19.448033116788384
72.000002861022949,19.453525368662991
72.200000286102295,19.458962809555548
72.399997711181641,19.464346147699523
72.600001096725464,19.469676079468158
72.799998521804810,19.474952820159402
73.000001907348633,19.480177211994523
73.199999332427979,19.485349466008284
73.400002717971802,19.490470407744823
73.600000143051147,19.495540244060120
73.799997568130493,19.500559635306693
74.000000953674316,19.505529230778652
74.199998378753662,19.510449231218470
74.400001764297485,19.515320421908065
74.599999189376831,19.520142999614944
74.800002574920654,19.524917734071362
75.000000000000000,19.529644818148562
75.199997425079346,19.534324867555149
75.400000810623169,19.538958487688941
75.599998235702515,19.543545865720990
75.800001621246338,19.548087733843303
75.999999046325684,19.552584275520683
76.200002431869507,19.557036208446739
76.399999856948853,19.561443712453421
76.599997282028198,19.565807361623637
76.800000667572021,19.570127720426573
76.999998092651367,19.574404963379358
77.200001478195190,19.578639773173304
77.399998903274536,19.582832320869855
77.600002288818359,19.586983275642105
77.799999713897705,19.591092805164255
77.999997138977051,19.595161444707660
78.200000524520874,19.599189720579904
78.399997949600220,19.603177795499683
78.600001335144043,19.607126306004158
78.799998760223389,19.611035411589967
79.000002145767212,19.614905736189968
79.199999570846558,19.618737436142549
79.400002956390381,19.622531123025844
79.600000381469727,19.626286950082527
79.799997806549072,19.630005406513767
80.000001192092896,19.633686973328466
80.199998617172241,19.637331799240300
80.400002002716064,19.640940466000419
80.599999427795410,19.644513119377766
80.800002813339233,19.648050329604018
81.000000238418579,19.651552239561703
81.199997663497925,19.655019305378961
81.400001049041748,19.658451975545528
81.599998474121094,19.661850388721120
81.800001859664917,19.665215087326910
81.999999284744263,19.668546207276968
82.200002670288086,19.671844280251783
82.400000095367432,19.675109439474141
82.599997520446777,19.678342110235111
82.800000905990601,19.681542710703749
82.999998331069946,19.684711370165516
83.200001716613770,19.687848594370568
83.399999141693115,19.690954510044342
83.600002527236938,19.694029612922446
83.799999952316284,19.697074027220982
83.999997377395630,19.700088149478717
84.200000762939453,19.703072369593894
84.399998188018799,19.706026808111481
84.600001573562622,19.708951936589802
84.799998998641968,19.711847873186869
85.000002384185791,19.714715080123508
85.199999809265137,19.717553673218035
85.399997234344482,19.720364022200759
85.600000619888306,19.723146490610389
85.799998044967651,19.725901190842311
86.000001430511475,19.728628562574588
86.199998855590820,19.731328715977032
86.400002241134644,19.734002082021476
86.599999666213989,19.736648768696213
86.799997091293335,19.739269120735493
87.000000476837158,19.741863477100562
87.199997901916504,19.744431942588193
87.400001287460327,19.746974927151495
87.599998712539673,19.749492533512111
87.800002098083496,19.751985163505523
87.999999523162842,19.754452917819354
88.200002908706665,19.756896190332185
88.400000333786011,19.759315079737888
88.599997758865356,19.761709901099824
88.800001144409180,19.764080964205249
88.999998569488525,19.766428364831185
89.200001955032349,19.768752477646554
89.399999380111694,19.771053396531872
89.600002765655518,19.773331488737103
89.800000190734863,19.775586846283794
89.999997615814209,19.777819762935085
90.200001001358032,19.780030527534695
90.399998426437378,19.782219229384534
90.600001811981201,19.784386217823588
90.799999237060547,19.786531580385471
91.000002622604370,19.788655659491781
91.200000047683716,19.790758540942839
91.399997472763062,19.792840498641588
91.600000858306885,19.794901801904125
91.799998283386230,19.796942533995001
92.000001668930054,19.798963020635728
92.199999094009399,19.800963343442106
92.400002479553223,19.802943821685918
92.599999904632568,19.804904535366859
92.799997329711914,19.806845739870340
93.000000715255737,19.808767686305021
93.199998140335083,19.810670452306262
93.400001525878906,19.812554341574788
93.599998950958252,19.814419430208666
93.800002336502075,19.816266015894936
93.999999761581421,19.818094173224821
94.199997186660767,19.819904140318098
94.400000572204590,19.821696151306934
94.599997997283936,19.823470278578057
94.800001382827759,19.825226805300147
94.999998807907104,19.826965802426578
95.200002193450928,19.828687547518904
95.399999618530273,19.830392110125516
95.599997043609619,19.832079712267831
95.800000429153442,19.833750572249233
95.999997854232788,19.835404757562660
96.200001239776611,19.837042532232847
96.399998664855957,19.838663962416266
96.600002050399780,19.840269306909612
96.799999475479126,19.841858630559372
97.000002861022949,19.843432187037703
97.200000286102295,19.844990039907046
97.399997711181641,19.846532392079688
97.600001096725464,19.848059443069896
97.799998521804810,19.849571254561564
98.000001907348633,19.851068067855124
98.199999332427979,19.852549943413042
98.400002717971802,19.854017117757675
98.600000143051147,19.855469650154248
98.799997568130493,19.856907729796923
99.000000953674316,19.858331542711571
99.199998378753662,19.859741146411878
99.400001764297485,19.861136765884872
99.599999189376831,19.862518457505388
99.800002574920654,19.863886441805406
100.00000000000000,19.865240774043457
100.19999742507935,19.866581630623013
100.39999485015869,19.867909145627397
100.60000419616699,19.869223529754500
100.80000162124634,19.870524757759668
100.99999904632568,19.871813038495524
101.19999647140503,19.873088500787901
101.40000581741333,19.874351347073087
101.60000324249268,19.875601553096292
101.80000066757202,19.876839319520890
101.99999809265137,19.878064770121377
102.19999551773071,19.879278027440673
102.40000486373901,19.880479284042153
102.60000228881836,19.881668516853932
102.79999971389771,19.882845916752935
102.99999713897705,19.884011601477102
103.19999456405640,19.885165687592881
103.40000391006470,19.886308358272220
103.60000133514404,19.887439591568466
103.79999876022339,19.888559569049374
103.99999618530273,19.889668402710740
104.20000553131104,19.890766268542226
104.40000295639038,19.891853145457723
104.60000038146973,19.892929207905595
104.79999780654907,19.893994563490221
104.99999523162842,19.895049318745297
105.20000457763672,19.896093641077378
105.40000200271606,19.897127510428742
105.59999942779541,19.898151092739806
105.79999685287476,19.899164490367021
105.99999427795410,19.900167804648394
106.20000362396240,19.901161194825960
106.40000104904175,19.902144641820225
106.59999847412109,19.903118303478610
106.79999589920044,19.904082277165585
107.00000524520874,19.905036715879213
107.20000267028809,19.905981601288111
107.40000009536743,19.906917085050406
107.59999752044678,19.907843260712841
107.79999494552612,19.908760220891381
108.00000429153442,19.909668111122279
108.20000171661377,19.910566913968193
108.39999914169312,19.911456773690798
108.59999656677246,19.912337779274520
108.80000591278076,19.913210070549045
109.00000333786011,19.914073630760765
109.20000076293945,19.914928598514756
109.39999818801880,19.915775059306306
109.59999561309814,19.916613097780026
109.80000495910645,19.917442846946042
110.00000238418579,19.918264290867810
110.19999980926514,19.919077561390580
110.39999723434448,19.919882739839984
110.59999465942383,19.920679906732467
110.80000400543213,19.921469188591185
111.00000143051147,19.922250570256828
111.19999885559082,19.923024177144477
111.39999628067017,19.923790086613472
111.60000562667847,19.924548420225918
111.80000305175781,19.925299163416909
112.00000047683716,19.926042436683925
112.19999790191650,19.926778314352994
112.39999532699585,19.927506870010603
112.60000467300415,19.928228219290208
112.80000209808350,19.928942348337245
112.99999952316284,19.929649371772459
113.19999694824219,19.930349360296969
113.39999437332153,19.931042383908405
113.60000371932983,19.931728552600713
113.80000114440918,19.932407853195031
113.99999856948853,19.933080394721987
114.19999599456787,19.933746244434566
114.40000534057617,19.934405508013779
114.60000276565552,19.935058172797515
114.80000019073486,19.935704343541239
114.99999761581421,19.936344084860909
115.19999504089355,19.936977460729537
115.40000438690186,19.937604571674022
115.60000181198120,19.938225405649789
115.79999923706055,19.938840062303324
115.99999666213989,19.939448603099223
116.19999408721924,19.940051088890513
116.40000343322754,19.940647615301334
116.60000085830688,19.941238170874531
116.79999828338623,19.941822850396782
116.99999570846558,19.942401712335023
117.20000505447388,19.942974848563914
117.40000247955322,19.943542248075541
117.59999990463257,19.944104001939937
117.79999732971191,19.944660166331513
117.99999475479126,19.945210796865737
118.20000410079956,19.945755980936497
118.40000152587891,19.946295708072736
118.59999895095825,19.946830064902958
118.79999637603760,19.947359104861917
119.00000572204590,19.947882911916722
119.20000314712524,19.948401476006900
119.40000057220459,19.948914880364192
119.59999799728394,19.949423176328143
119.79999542236328,19.949926414727461
120.00000476837158,19.950424675434142
120.20000219345093,19.950917948878363
120.39999961853027,19.951406314232610
120.59999704360962,19.951889820332568
120.79999446868896,19.952368515528008
121.00000381469727,19.952842475795521
121.20000123977661,19.953311692032013
121.39999866485596,19.953776239548684
121.59999608993530,19.954236164799479
121.80000543594360,19.954691540781898
122.00000286102295,19.955142358749789
122.20000028610229,19.955588691061344
122.39999771118164,19.956030582349022
122.59999513626099,19.956468076801183
122.80000448226929,19.956901243855203
123.00000190734863,19.957330075191482
123.19999933242798,19.957754639639269
123.39999675750732,19.958174979654267
123.59999418258667,19.958591137269753
123.80000352859497,19.959003178536605
124.00000095367432,19.959411095540965
124.19999837875366,19.959814953755252
124.39999580383301,19.960214793564585
124.60000514984131,19.960610678429941
124.80000257492065,19.961002600747779
125.00000000000000,19.961390623423295
125.19999742507935,19.961774785258086
125.39999485015869,19.962155124667660
125.60000419616699,19.962531702017976
125.80000162124634,19.962904510076324
125.99999904632568,19.963273608679973
126.19999647140503,19.963639034738147
126.40000581741333,19.964000846249810
126.60000324249268,19.964359036265851
126.80000066757202,19.964713662277287
126.99999809265137,19.965064759746099
127.19999551773071,19.965412363781429
127.40000486373901,19.965756529553602
127.60000228881836,19.966097250452414
127.79999971389771,19.966434581165018
127.99999713897705,19.966768555423901
128.19999456405640,19.967099206625900
128.40000391006470,19.967426587250664
128.60000133514404,19.967750691010369
128.79999876022339,19.968071569925048
128.99999618530273,19.968389256082034
129.20000553131104,19.968703799903203
129.40000295639038,19.969015195347289
129.60000038146973,19.969323492394583
129.79999780654907,19.969628721874255
129.99999523162842,19.969930914308719
130.20000457763672,19.970230117660755
130.40000200271606,19.970526326183730
130.59999942779541,19.970819587420369
130.79999685287476,19.971109930696286
130.99999427795410,19.971397385045304
131.20000362396240,19.971681996091029
131.40000104904175,19.971963758367096
131.59999847412109,19.972242717097544
131.79999589920044,19.972518900177764
132.00000524520874,19.972792351442436
132.20000267028809,19.973063065639526
132.40000009536743,19.973331086219815
132.59999752044678,19.973596439984895
132.79999494552612,19.973859153469682
133.00000429153442,19.974119268371012
133.20000171661377,19.974376779693003
133.39999914169312,19.974631728767314
133.59999656677246,19.974884141088410
133.80000591278076,19.975134056718165
134.00000333786011,19.975381470856590
134.20000076293945,19.975626423214706
134.39999818801880,19.975868938287324
134.59999561309814,19.976109040325525
134.80000495910645,19.976346767437352
135.00000238418579,19.976582115056907
135.19999980926514,19.976815120958484
135.39999723434448,19.977045808442270
135.59999465942383,19.977274200576613
135.80000400543213,19.977500333610998
136.00000143051147,19.977724203202211
136.19999885559082,19.977945845282278
136.39999628067017,19.978165282015020
136.60000562667847,19.978382548228559
136.80000305175781,19.978597639749982
137.00000047683716,19.978810591102391
137.19999790191650,19.979021423580555
137.39999532699585,19.979230158267352
137.60000467300415,19.979436828292322
137.80000209808350,19.979641429686065
137.99999952316284,19.979843995287972
138.19999694824219,19.980044545354257
138.39999437332153,19.980243099939571
138.60000371932983,19.980439690557713
138.80000114440918,19.980634313432869
138.99999856948853,19.980826999802840
139.19999599456787,19.981017768935928
139.40000534057617,19.981206651110249
139.60000276565552,19.981393642698048
139.80000019073486,19.981578773712268
139.99999761581421,19.981762062665688
140.19999504089355,19.981943527886887
140.40000438690186,19.982123198177298
140.60000181198120,19.982301070086095
140.79999923706055,19.982477172162476
140.99999666213989,19.982651522016340
141.19999408721924,19.982824137082368
141.40000343322754,19.982995044757338
141.60000085830688,19.983164241758722
141.79999828338623,19.983331755243352
141.99999570846558,19.983497601962288
142.20000505447388,19.983661808238061
142.40000247955322,19.983824370916849
142.59999990463257,19.983985316090656
142.79999732971191,19.984144659853719
142.99999475479126,19.984302418140132
143.20000410079956,19.984458615988668
143.40000152587891,19.984613250399317
143.59999895095825,19.984766346191559
143.79999637603760,19.984917918674707
144.00000572204590,19.985067991905744
144.20000314712524,19.985216563002290
144.40000057220459,19.985363655810644
144.59999799728394,19.985509285039829
144.79999542236328,19.985653465252511
145.00000476837158,19.985796219332403
145.20000219345093,19.985937544537705
145.39999961853027,19.986077463551709
145.59999704360962,19.986215990366080
145.79999446868896,19.986353138833252
146.00000381469727,19.986488930720885
146.20000123977661,19.986623363420900
146.39999866485596,19.986756458510317
146.59999608993530,19.986888229298415
146.80000543594360,19.987018696699323
147.00000286102295,19.987147858207226
147.20000028610229,19.987275734553098
147.39999771118164,19.987402338524351
147.59999513626099,19.987527682781160
147.80000448226929,19.987651787217668
148.00000190734863,19.987774649450266
148.19999933242798,19.987896289198869
148.39999675750732,19.988016718627236
148.59999418258667,19.988135949778101
148.80000352859497,19.988254001575360
149.00000095367432,19.988370871751652
149.19999837875366,19.988486579065142
149.39999580383301,19.988601135086359
149.60000514984131,19.988714557997174
149.80000257492065,19.988826845619140
150.00000000000000,19.988938015974895
150.19999742507935,19.989048080181281
150.39999485015869,19.989157049244533
150.60000419616699,19.989264940459776
150.80000162124634,19.989371751754810
150.99999904632568,19.989477500273303
151.19999647140503,19.989582196589915
151.40000581741333,19.989685857321636
151.60000324249268,19.989788480477507
151.80000066757202,19.989890082528984
151.99999809265137,19.989990673636090
152.19999551773071,19.990090263857763
152.40000486373901,19.990188869000569
152.60000228881836,19.990286487170653
152.79999971389771,19.990383134036140
152.99999713897705,19.990478819261554
153.19999456405640,19.990573552415253
153.40000391006470,19.990667348532899
153.60000133514404,19.990760205813004
153.79999876022339,19.990852139159561
153.99999618530273,19.990943157765738
154.20000553131104,19.991033276077644
154.40000295639038,19.991122492364436
154.60000038146973,19.991210820945700
154.79999780654907,19.991298270654138
154.99999523162842,19.991384850234574
155.20000457763672,19.991470573428572
155.40000200271606,19.991555438589696
155.59999942779541,19.991639459339162
155.79999685287476,19.991722644078898
155.99999427795410,19.991805001127233
156.20000362396240,19.991886543555555
156.40000104904175,19.991967269797719
156.59999847412109,19.992047192810631
156.79999589920044,19.992126320586451
157.00000524520874,19.992204665684028
157.20000267028809,19.992282226598626
157.40000009536743,19.992359015779108
157.59999752044678,19.992435040904251
157.79999494552612,19.992510309576442
158.00000429153442,19.992584833742018
158.20000171661377,19.992658611969642
158.39999914169312,19.992731656101025
158.59999656677246,19.992803973440459
158.80000591278076,19.992875575465860
159.00000333786011,19.992946460802010
159.20000076293945,19.993016640826305
159.39999818801880,19.993086122556626
159.59999561309814,19.993154912941026
159.80000495910645,19.993223022897638
160.00000238418579,19.993290451118316
160.19999980926514,19.993357208425572
160.39999723434448,19.993423301495021
160.59999465942383,19.993488736935856
160.80000400543213,19.993553525133727
161.00000143051147,19.993617664844287
161.19999885559082,19.993681166362229
161.39999628067017,19.993744036037597
161.60000562667847,19.993806283848812
161.80000305175781,19.993867908600315
162.00000047683716,19.993928920183144
162.19999790191650,19.993989324698344
162.39999532699585,19.994049128186269
162.60000467300415,19.994108340138688
162.80000209808350,19.994166959418347
162.99999952316284,19.994224995433893
163.19999694824219,19.994282453988824
163.39999437332153,19.994339340828894
163.60000371932983,19.994395664982960
163.80000114440918,19.994451425369231
163.99999856948853,19.994506630937490
164.19999599456787,19.994561287208196
164.40000534057617,19.994615402856173
164.60000276565552,19.994668976842050
164.80000019073486,19.994722017764683
164.99999761581421,19.994774530928073
165.19999504089355,19.994826521583441
165.40000438690186,19.994877997982538
165.60000181198120,19.994928959136686
165.79999923706055,19.994979413225366
165.99999666213989,19.995029365293899
166.19999408721924,19.995078820337405
166.40000343322754,19.995127786205192
166.60000085830688,19.995176261956800
166.79999828338623,19.995224255372793
166.99999570846558,19.995271771252426
167.20000505447388,19.995318817137232
167.40000247955322,19.995365392123631
167.59999990463257,19.995411503687098
167.79999732971191,19.995457156438714
167.99999475479126,19.995502354943675
168.20000410079956,19.995547106375707
168.40000152587891,19.995591409875288
168.59999895095825,19.995635272553329
168.79999637603760,19.995678698796016
169.00000572204590,19.995721695495785
169.20000314712524,19.995764261826828
169.40000057220459,19.995806404621220
169.59999799728394,19.995848128093169
169.79999542236328,19.995889436414945
170.00000476837158,19.995930336142845
170.20000219345093,19.995970826491323
170.39999961853027,19.996010913959264
170.59999704360962,19.996050602555336
170.79999446868896,19.996089896248328
171.00000381469727,19.996128801274786
171.20000123977661,19.996167316887480
171.39999866485596,19.996205449268324
171.59999608993530,19.996243202230495
171.80000543594360,19.996280581765994
172.00000286102295,19.996317587156891
172.20000028610229,19.996354224342706
172.39999771118164,19.996390496987093
172.59999513626099,19.996426408717259
172.80000448226929,19.996461965232967
173.00000190734863,19.996497165851306
173.19999933242798,19.996532016222119
