200.00             ,400.00             ,600.00             ,800.00             ,1000.0             ,         
.30898E-01         ,.24799             ,.83661             ,1.9806             ,3.8669             ,         
.31843E-01         ,.25686             ,.86903             ,2.0879             ,4.0402             ,         
.27610E-02         ,.12502E-01         ,.42095E-01         ,.98535E-01         ,.19251             ,         
.30751E-01         ,.24720             ,.83475             ,1.9781             ,3.8633             ,         
.30785E-01         ,.24719             ,.83494             ,1.9778             ,3.8631             ,         

