100.00             ,200.00             ,300.00             ,400.00             ,500.00             ,600.00             ,700.00             ,800.00             ,900.00             ,1000.0             ,         
.39080E-02         ,.31271E-01         ,.10510             ,.24857             ,.48584             ,.83892             ,1.3350             ,1.9875             ,2.8296             ,3.8843             ,         
.39610E-02         ,.32000E-01         ,.10889             ,.25770             ,.50277             ,.87094             ,1.3839             ,2.0683             ,2.9411             ,4.0418             ,         
.29500E-03         ,.15900E-02         ,.53890E-02         ,.12512E-01         ,.24104E-01         ,.42064E-01         ,.66256E-01         ,.98475E-01         ,.13994             ,.19306             ,         
.38480E-02         ,.31029E-01         ,.10466             ,.24756             ,.48344             ,.83628             ,1.3295             ,1.9838             ,2.8278             ,3.8801             ,         
.38660E-02         ,.31003E-01         ,.10474             ,.24780             ,.48467             ,.83713             ,1.3301             ,1.9852             ,2.8301             ,3.8772             ,         

