100.00             ,200.00             ,300.00             ,400.00             ,500.00             ,600.00             ,700.00             ,800.00             ,900.00             ,1000.0             ,1100.0             ,1200.0             ,1300.0             ,1400.0             ,1500.0             ,         
.12350E-02         ,.10223E-01         ,.34443E-01         ,.83018E-01         ,.16073             ,.27937             ,.44361             ,.66038             ,.94036             ,1.2980             ,1.7499             ,2.3166             ,2.9371             ,3.6361             ,4.6077             ,         
.84800E-03         ,.85802E-02         ,.30593E-01         ,.74914E-01         ,.14820             ,.25840             ,.41308             ,.62511             ,.88404             ,1.2163             ,1.6267             ,2.1346             ,2.7014             ,3.3993             ,4.1910             ,         
.26400E-03         ,.23861E-02         ,.72479E-02         ,.12596E-01         ,.24398E-01         ,.41900E-01         ,.66078E-01         ,.98310E-01         ,.13992             ,.19203             ,.25523             ,.33115             ,.42323             ,.52721             ,.65015             ,         
2.6297             ,.79377             ,.78638             ,.78920             ,.78549             ,.78780             ,.79501             ,.80354             ,.79688             ,.81004             ,.82417             ,.81369             ,.83913             ,.84106             ,.85281             ,         
.79378             ,.78043             ,.79208             ,.77998             ,.78646             ,.78026             ,.79597             ,.80108             ,.78799             ,.79960             ,.80885             ,.82190             ,.82987             ,.84637             ,.85645             ,         
.78918             ,.79695             ,.77886             ,.79421             ,.80607             ,.80415             ,.87071             ,.86200             ,.89536             ,.94412             ,.98000             ,1.0180             ,1.0911             ,1.2033             ,1.2172             ,         

