100.00             ,200.00             ,300.00             ,400.00             ,500.00             ,600.00             ,700.00             ,800.00             ,900.00             ,1000.0             ,         
.10264E-01         ,.87167E-01         ,.30840             ,.75413             ,1.4940             ,2.5994             ,4.1501             ,6.3340             ,8.8922             ,12.215             ,         
1.9182             ,.48405E-01         ,.51506E-01         ,.58504E-01         ,.64789E-01         ,.84969E-01         ,.10233             ,.11469             ,.14215             ,.20337             ,         
1.1992             ,5.5919             ,13.864             ,26.475             ,38.565             ,64.695             ,104.54             ,169.26             ,174.52             ,233.21             ,         
.22290E-02         ,.13614E-01         ,.43596E-01         ,.10318             ,.18838             ,.34824             ,.53168             ,.77393             ,1.1036             ,1.4723             ,         

