100.00             ,200.00             ,300.00             ,400.00             ,500.00             ,600.00             ,700.00             ,800.00             ,900.00             ,1000.0             ,1100.0             ,1200.0             ,1300.0             ,1400.0             ,1500.0             ,         
.11120E-02         ,.90180E-02         ,.30811E-01         ,.73098E-01         ,.14305             ,.24681             ,.39275             ,.58652             ,.83151             ,1.1384             ,1.5237             ,1.9811             ,2.5158             ,3.1406             ,3.8515             ,         
.84500E-03         ,.86000E-02         ,.30657E-01         ,.77321E-01         ,.14872             ,.25868             ,.41332             ,.65045             ,.88575             ,1.2165             ,1.6278             ,2.2013             ,2.7021             ,3.4013             ,4.2833             ,         
.28200E-03         ,.15860E-02         ,.53160E-02         ,.12482E-01         ,.24194E-01         ,.42048E-01         ,.66331E-01         ,.98710E-01         ,.14079             ,.19355             ,.25608             ,.33102             ,.42517             ,.52755             ,.65264             ,         
.15852E-01         ,.83530E-02         ,.28133E-01         ,.65753E-01         ,.12791             ,.22043             ,.34846             ,.51976             ,.73760             ,1.0109             ,1.3437             ,1.7412             ,2.2155             ,2.7645             ,3.3872             ,         
.10230E-02         ,.85590E-02         ,.28965E-01         ,.68191E-01         ,.13290             ,.22877             ,.36326             ,.54185             ,.76980             ,1.0543             ,1.4020             ,1.8201             ,2.3112             ,2.8843             ,3.5450             ,         

