100.00             ,200.00             ,300.00             ,400.00             ,500.00             ,600.00             ,700.00             ,800.00             ,900.00             ,1000.0             ,1100.0             ,1200.0             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,         
2.0349             ,.49591E-01         ,.53389E-01         ,.61629E-01         ,.69005E-01         ,.84071E-01         ,.10125             ,.12573             ,.14607             ,.19031             ,.22660             ,.38855             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,         
.23551E-02         ,.13705E-01         ,.43607E-01         ,.97971E-01         ,.19013             ,.34288             ,.52691             ,.77319             ,1.0832             ,1.4719             ,1.9924             ,2.5561             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,0.0000             ,         

